x1,x2
2.1570245299285147,0.4418876169688582
-0.7135317888820102,0.6265292233874561
-0.8156745238224372,-1.0525887265588418
-0.6030085587080515,0.8900028169823182
-0.6542783017243249,-1.2040100883807219
-0.2501853361815942,-0.6851850063538846
0.16330274543766912,2.005389320717641
1.2285908929412281,-0.7928457207572294
-1.0148420481381182,0.8143103820001085
1.7180069762022656,0.060209568330700715
0.35963629456002005,2.2675898727602033
0.5573341898440399,0.1536496165575777
-0.3446301834380338,2.271410841431966
0.7564055954865702,-0.10728936532414608
1.137724246268483,0.7337435665779105
-1.7084192030125047,1.2928077780443339
0.6890611287280416,-1.4900090694158747
0.4633023892168477,0.13333066707489488
-0.010696507066980797,2.5086915785603296
-0.8423409465613402,-1.662925633971544
-2.5041489719354044,-1.6975146438886537
0.9168442173709628,0.4285920578065838
-0.6566534695167109,-1.305969685207491
0.10977574635890323,1.3972520681238731
0.05182158564602665,-0.9645604674901184
0.6984091383970968,1.1592652359961213
0.5798886107532674,-0.7054266319236719
0.5413841956884872,2.255152316404796
0.18823829949422793,0.5808502939378508
-1.7327709928340904,-1.1329656846864107
-1.6267613401237002,-0.08019288259952648
0.7659399156334535,-1.3861793190338052
2.0230178577847773,1.2232493662012487
-0.19487615284970852,1.024874097430584
0.7717526207921752,-1.6570011804532683
-0.9744523259644056,0.04568598422388689
-0.7408727706053985,-0.5824357327390095
-0.47606400900811824,0.5693765053710111
0.16587613542275884,2.158804468037515
-2.3543685299236254,1.146758406355781
0.49703540902920007,0.05927313038002667
0.011273592541758826,1.88984622732755
-0.09482787694469692,0.05224657162724043
0.23168730490603442,0.13336933243611906
0.20408503785644128,-0.3146596176151411
-1.2145970243580575,-1.462045879824837
-0.7319653355115315,1.4125274992586971
-0.10703851103428959,0.06933645910730447
1.6374179498078854,0.5303594934591201
-0.7307882662341729,3.1408609594694714
1.7065546365621669,1.1689702729241829
0.25727155108980637,-0.7819685673278707
-0.22271024353672803,0.5088244784523043
-0.02895662625671244,0.04871058015270424
0.09482920806085063,1.703337919971502
0.17474394875423838,0.7302712428409601
-1.3000689933197416,-0.1945019550783435
0.14437522820239523,-0.06896490664803674
0.36850753310680495,0.18807387211909635
-0.7127756180760342,-1.0923525765629587
-0.897584771643224,-0.48155912489470853
-0.13046407849728717,0.6760996188491648
-0.38609660138103324,0.4610875506478822
-0.6653041964140299,1.6670038261419755
-0.8405437920696757,1.0574815033883354
0.9281506886417394,-1.1019749845477644
1.9665320330244267,-2.5822946705026797
0.2568296675011336,0.9364891093385512
-0.8528732108262805,0.27411223734991313
-1.233816996331465,-1.0561959217682204
0.6924992905635581,-0.9935228965614474
-0.10653860855283812,1.3847763209573787
0.42942111999895183,1.509872574133135
-0.2711678345849346,-0.696192780546876
0.4702476367258274,-0.4729324321565165
-2.0627041168759965,-0.06043299637248121
0.3898963073312745,0.4273538898670242
0.7013461456485738,-1.1828858265277675
-1.071686545665995,-0.16897612413052296
-0.3166208700077958,0.23272557501161154
0.4644049070232622,0.35664285985541333
0.9573141298248943,2.193864380712355
0.04674796796486577,0.6875389809616309
-1.2737505388583852,0.5937491275654192
-0.9719740657616937,-1.2914566194161377
0.0982571953270584,1.9036389009702348
0.02568629558939359,-1.116604920022218
-0.704592197363362,-0.05714221309689747
-1.175806698608223,-0.9102822314398822
-0.5658342587320782,0.4671832870606701
0.23018986806033853,-1.0482702469894027
0.6497633800502306,-1.0485930797777838
0.6790069557612681,1.9570443846161012
-0.38840039108561963,0.9133725657468921
0.7803392558324582,1.4999227876634385
-0.37775068275730006,1.2460521068785413
-0.490792435405665,-0.15393883355348953
0.25624404609861795,0.160708875696272
0.5554736265820619,2.702266119892767
-1.234383563086137,-0.35867943967790034
-0.36680968673941133,2.0619057513815093
0.44549852803816464,0.4168945483484493
0.20350100065298468,0.5331230942597339
-1.1116185356822956,1.2580759101835393
0.4207188058616321,0.06026091259637589
-0.40042817481978427,-0.0021971576240457594
0.17436313046600874,-2.250227314143209
0.5363844665826017,-0.6338271743946621
-0.013812105944408857,-1.6548141960743286
-0.860336773123425,-0.10830183113538384
0.34707847589050117,1.4673436925863337
0.14311652077631604,0.9110358525994539
1.1658510245866174,-0.7966314570032047
-1.2344326839869306,1.2739124607811319
1.1084946437294918,-0.5951207333934665
0.5216352448764442,-0.20608955356776215
-1.0617449085386603,0.261057487042104
0.8356155642322612,-0.6823497680394176
-0.7636549169326817,-0.716562984339578
-0.7251751621107617,1.2159425408945264
0.21307543652416489,-1.2506626236359815
1.1560646441063118,-1.3491899373137566
-1.5529306705867412,-1.894679012252633
0.09970336792732554,-0.9777020294564894
-0.6610619056944979,-1.3797428712264528
-1.1403005939316369,-0.04089194659828369
0.2603082559032994,0.4730902059454249
-0.342720703417083,0.7542048222145485
-0.5716068301798434,0.21103382528660106
0.678875163075633,-0.048044253209130756
-1.1632980458648665,-0.0289082090994606
0.4935693557447804,0.10173191485279624
-1.2785167418943861,-0.9810725894381485
-0.5845217111278465,0.3006765792769275
0.19244049098588903,0.3690556596621798
-0.03721445020043809,1.0752395987127046
0.20633587887249433,0.33119695986113395
-0.5563325326507764,-0.0030014283106411517
-0.3986314128804339,-0.843673574818687
0.39672009499962635,0.7600106052733356
0.4075941316060452,0.3684821207929125
0.6352098336875881,-0.11549886194760094
-0.10574309242621854,2.3234283074621893
0.12703921315221917,2.18747187900361
0.5341098021786742,0.9574108690952198
-0.8206586154754351,0.7915268728307358
-0.20927689167488867,0.20892605062953293
1.2255097457931083,-0.9377108791140648
0.5229127703063571,2.0007017986668068
0.777211055482607,-1.7492997111865654
0.12973932363288043,-0.8287250197601926
-0.7773662584486946,-1.0360043770447538
-0.5729648158578111,-2.2107956094550976
-1.0430446587155806,-1.654441137569468
-1.344209595719202,0.3796535304847167
-0.4289362137690279,-0.26521047759850996
0.12721269898502685,-1.6980300273577278
1.0999375630977946,1.3189013762234605
0.15641253110618294,-1.480272142018163
-0.6904991655950463,-0.8046583061498671
-0.6674245710767261,0.8837151892592672
-0.5046312200487438,0.9700417639348555
-0.3246247537028318,0.42550201133508175
-0.6032300941223929,-0.03629048696392105
